experiment,threshold,top_k,spread_lt_30_iter,spread_lt_final,spread_icm_30_iter,spread_icm_final,spread_npt_30_iter,spread_npt_final
fanar,0.5,5,0.002529182879377432,66.27762645914397,0.0,82.14007782101167,0.004085603112840467,66.20389105058366
fanar,0.5,10,0.00616083009079118,62.4501729355815,0.0,80.25291828793775,0.0018374405533938608,62.210765239948124
fanar,0.5,15,0.005269130998702984,50.99335278858624,0.0,74.24610894941634,0.011186770428015566,51.134727626459146
