experiment,threshold,top_k,spread_lt_30_iter,spread_lt_final,spread_icm_30_iter,spread_icm_final,spread_npt_30_iter,spread_npt_final
social_mf,0.5,5,0.0016455143823411761,2.7438543219753444,0.0,47.31535692206989,0.0031273864504163785,2.766955162005891
social_mf,0.5,10,0.004201680672268907,5.758812085145341,0.0,54.45835921917406,0.007585913742929077,5.794943269136448
social_mf,0.5,15,0.005771725032425421,9.216609922178987,0.0,56.19568741893645,0.00870622568093385,9.270841439688716
