experiment,threshold,top_k,spread_lt_30_iter,spread_lt_final,spread_icm_30_iter,spread_icm_final,spread_npt_30_iter,spread_npt_final
graphrec,0.5,5,0.0,19.312862251818967,0.0,24.096682698236524,0.0,19.321525465532126
graphrec,0.5,10,0.0,20.960599334073255,0.0,25.528733505981005,0.0,20.95868787766679
graphrec,0.5,15,0.0,21.004894846182303,0.0,25.568456700532167,0.0,21.014428412874583
