experiment,threshold,top_k,spread_lt_30_iter,spread_lt_final,spread_icm_30_iter,spread_icm_final,spread_npt_30_iter,spread_npt_final
trustworthy_neighbour,0.75,5,0.0,21.297077321494637,0.0,25.75533357997287,0.0,21.306172154396354
trustworthy_neighbour,0.75,10,0.0,19.18855592551486,0.0,24.004192872117404,0.0,19.17574608459736
trustworthy_neighbour,0.75,15,0.0,20.36963045176142,0.0,25.03494060097834,0.0,20.373052575327822
