experiment,threshold,top_k,spread_lt_30_iter,spread_lt_final,spread_icm_30_iter,spread_icm_final,spread_npt_30_iter,spread_npt_final
trustworthy_social,0.5,5,0.0,21.394422863485016,0.0,25.776914539400664,0.0,21.376433592304842
trustworthy_social,0.5,10,0.0,24.277601606680406,0.0,28.272818561386817,0.0,24.294936842661592
trustworthy_social,0.5,15,0.0,23.75691992062691,0.0,27.973968318030472,0.0,23.754616083139943
