experiment,threshold,top_k,spread_lt_30_iter,spread_lt_final,spread_icm_30_iter,spread_icm_final,spread_npt_30_iter,spread_npt_final
fanar,0.5,5,0.0,19.65961101421701,0.0,24.28782833888272,0.0,19.632313302679563
fanar,0.5,10,0.0,20.06599662925967,0.0,24.629013030788833,0.0,20.09304476507584
fanar,0.5,15,0.0,20.380862222802552,0.0,24.97225305216426,0.0,20.383005810537313
