experiment,threshold,top_k,spread_lt_30_iter,spread_lt_final,spread_icm_30_iter,spread_icm_final,spread_npt_30_iter,spread_npt_final
trustworthy_neighbor,0.5,5,0.0,17.67113463672842,0.0,22.57605509547796,0.0,17.67524687668972
trustworthy_neighbor,0.5,10,0.0,19.740072758663214,0.0,24.375693673695896,0.0,19.742431249229252
trustworthy_neighbor,0.5,15,0.0,20.639790913322116,0.0,25.156635995846905,0.0,20.642875896554603
